Step counter;Test time;Standard force;Strain;Nominal strain;LE Channel
7.000000e+000;5.006001e+001;1.219516e+002;8.838002e-001;4.240171e+000;2.182561e+002
7.000000e+000;5.015001e+001;1.229928e+002;8.931002e-001;4.285109e+000;2.183010e+002
7.000000e+000;5.023001e+001;1.241049e+002;9.015002e-001;4.325025e+000;2.183409e+002
7.000000e+000;5.032001e+001;1.252644e+002;9.111002e-001;4.370356e+000;2.183863e+002
7.000000e+000;5.040001e+001;1.263134e+002;9.195002e-001;4.410105e+000;2.184260e+002
7.000000e+000;5.050001e+001;1.273467e+002;9.297002e-001;4.460232e+000;2.184761e+002
7.000000e+000;5.055001e+001;1.283642e+002;9.351002e-001;4.485057e+000;2.185010e+002
7.000000e+000;5.065001e+001;1.294921e+002;9.456002e-001;4.535246e+000;2.185511e+002
7.000000e+000;5.072001e+001;1.305017e+002;9.528002e-001;4.570056e+000;2.185860e+002
7.000000e+000;5.079001e+001;1.315113e+002;9.600002e-001;4.605196e+000;2.186211e+002
7.000000e+000;5.087001e+001;1.327418e+002;9.684002e-001;4.645029e+000;2.186609e+002
7.000000e+000;5.095001e+001;1.337751e+002;9.768002e-001;4.685151e+000;2.187011e+002
7.000000e+000;5.101001e+001;1.348241e+002;9.831002e-001;4.715454e+000;2.187314e+002
7.000000e+000;5.110001e+001;1.358968e+002;9.924002e-001;4.759896e+000;2.187758e+002
7.000000e+000;5.116001e+001;1.363543e+002;9.987002e-001;4.790117e+000;2.188060e+002
7.000000e+000;5.119001e+001;1.367329e+002;1.001700e+000;4.805268e+000;2.188212e+002
8.000000e+000;5.124001e+001;1.368985e+002;1.005000e+000;4.819345e+000;2.188352e+002
8.000000e+000;5.133001e+001;1.357864e+002;1.005900e+000;4.821516e+000;2.188374e+002
8.000000e+000;5.144001e+001;1.347216e+002;1.005900e+000;4.821619e+000;2.188375e+002
8.000000e+000;5.148001e+001;1.334990e+002;1.005600e+000;4.815873e+000;2.188318e+002
8.000000e+000;5.152001e+001;1.324263e+002;1.002900e+000;4.798406e+000;2.188143e+002
8.000000e+000;5.155001e+001;1.312668e+002;1.000200e+000;4.783523e+000;2.187994e+002
8.000000e+000;5.159001e+001;1.299180e+002;9.969002e-001;4.763638e+000;2.187795e+002
8.000000e+000;5.162001e+001;1.288927e+002;9.942002e-001;4.748693e+000;2.187646e+002
8.000000e+000;5.166001e+001;1.276780e+002;9.906002e-001;4.728910e+000;2.187448e+002
8.000000e+000;5.170001e+001;1.264475e+002;9.870002e-001;4.709005e+000;2.187249e+002
8.000000e+000;5.175001e+001;1.253275e+002;9.822002e-001;4.683848e+000;2.186998e+002
8.000000e+000;5.179001e+001;1.242075e+002;9.783002e-001;4.663880e+000;2.186798e+002
8.000000e+000;5.184001e+001;1.230165e+002;9.732002e-001;4.638889e+000;2.186548e+002
8.000000e+000;5.188001e+001;1.217071e+002;9.693002e-001;4.618859e+000;2.186348e+002
8.000000e+000;5.194001e+001;1.206108e+002;9.633002e-001;4.588659e+000;2.186046e+002
8.000000e+000;5.198001e+001;1.193645e+002;9.594002e-001;4.568960e+000;2.185849e+002
8.000000e+000;5.204001e+001;1.181183e+002;9.531002e-001;4.539008e+000;2.185549e+002
8.000000e+000;5.210001e+001;1.170614e+002;9.468002e-001;4.508829e+000;2.185247e+002
8.000000e+000;5.215001e+001;1.159492e+002;9.417002e-001;4.483900e+000;2.184998e+002
8.000000e+000;5.219001e+001;1.149475e+002;9.378002e-001;4.463891e+000;2.184798e+002
8.000000e+000;5.224001e+001;1.139300e+002;9.324002e-001;4.438693e+000;2.184546e+002
8.000000e+000;5.227001e+001;1.127627e+002;9.291002e-001;4.423686e+000;2.184396e+002
8.000000e+000;5.231001e+001;1.116032e+002;9.249002e-001;4.403883e+000;2.184198e+002
8.000000e+000;5.235001e+001;1.105699e+002;9.207002e-001;4.383977e+000;2.183999e+002
8.000000e+000;5.238001e+001;1.094815e+002;9.177002e-001;4.369032e+000;2.183849e+002
8.000000e+000;5.242001e+001;1.083299e+002;9.135002e-001;4.348816e+000;2.183647e+002
8.000000e+000;5.248001e+001;1.071231e+002;9.072002e-001;4.318864e+000;2.183348e+002
8.000000e+000;5.254001e+001;1.060425e+002;9.009002e-001;4.289016e+000;2.183049e+002
8.000000e+000;5.259001e+001;1.047726e+002;8.958002e-001;4.263736e+000;2.182796e+002
8.000000e+000;5.264001e+001;1.035895e+002;8.907002e-001;4.238745e+000;2.182546e+002
8.000000e+000;5.270001e+001;1.024379e+002;8.844002e-001;4.208979e+000;2.182249e+002
8.000000e+000;5.275001e+001;1.013494e+002;8.790002e-001;4.183678e+000;2.181996e+002
8.000000e+000;5.280001e+001;1.002136e+002;8.736002e-001;4.158728e+000;2.181746e+002
8.000000e+000;5.285001e+001;9.913301e+001;8.685002e-001;4.133985e+000;2.181499e+002
8.000000e+000;5.293001e+001;9.788678e+001;8.598002e-001;4.093698e+000;2.181096e+002
8.000000e+000;5.300001e+001;9.684563e+001;8.529002e-001;4.058950e+000;2.180749e+002
8.000000e+000;5.305001e+001;9.569405e+001;8.475002e-001;4.034000e+000;2.180499e+002
8.000000e+000;5.311001e+001;9.453458e+001;8.412002e-001;4.003883e+000;2.180198e+002
8.000000e+000;5.319001e+001;9.344610e+001;8.328002e-001;3.963927e+000;2.179798e+002
8.000000e+000;5.324001e+001;9.223142e+001;8.274002e-001;3.938770e+000;2.179547e+002
8.000000e+000;5.328001e+001;9.121393e+001;8.235002e-001;3.918720e+000;2.179346e+002
8.000000e+000;5.334001e+001;9.011756e+001;8.172002e-001;3.888892e+000;2.179048e+002
8.000000e+000;5.340001e+001;8.894232e+001;8.106002e-001;3.859002e+000;2.178749e+002
8.000000e+000;5.345001e+001;8.785384e+001;8.055002e-001;3.833866e+000;2.178498e+002
8.000000e+000;5.350001e+001;8.678902e+001;8.001002e-001;3.808855e+000;2.178248e+002
8.000000e+000;5.357001e+001;8.574787e+001;7.929002e-001;3.773921e+000;2.177898e+002
8.000000e+000;5.363001e+001;8.457262e+001;7.866002e-001;3.743659e+000;2.177596e+002
8.000000e+000;5.370001e+001;8.343682e+001;7.794002e-001;3.708911e+000;2.177248e+002
8.000000e+000;5.375001e+001;8.239567e+001;7.743002e-001;3.683838e+000;2.176997e+002
8.000000e+000;5.382001e+001;8.123620e+001;7.668002e-001;3.648863e+000;2.176648e+002
8.000000e+000;5.389001e+001;8.016350e+001;7.593002e-001;3.613929e+000;2.176298e+002
8.000000e+000;5.396001e+001;7.898037e+001;7.524002e-001;3.578686e+000;2.175946e+002
8.000000e+000;5.402001e+001;7.793133e+001;7.461002e-001;3.548857e+000;2.175648e+002
8.000000e+000;5.410001e+001;7.688229e+001;7.374002e-001;3.508674e+000;2.175246e+002
8.000000e+000;5.417001e+001;7.572282e+001;7.302002e-001;3.473864e+000;2.174898e+002
8.000000e+000;5.426001e+001;7.448447e+001;7.209002e-001;3.428719e+000;2.174446e+002
8.000000e+000;5.432001e+001;7.315148e+001;7.146002e-001;3.398622e+000;2.174145e+002
8.000000e+000;5.437001e+001;7.203934e+001;7.095002e-001;3.373900e+000;2.173898e+002
8.000000e+000;5.442001e+001;7.095875e+001;7.041002e-001;3.348950e+000;2.173649e+002
8.000000e+000;5.449001e+001;6.992548e+001;6.969002e-001;3.313707e+000;2.173296e+002
8.000000e+000;5.455001e+001;6.887643e+001;6.906002e-001;3.283858e+000;2.172998e+002
8.000000e+000;5.461001e+001;6.781951e+001;6.843002e-001;3.253679e+000;2.172696e+002
8.000000e+000;5.468001e+001;6.669159e+001;6.768002e-001;3.218869e+000;2.172348e+002
8.000000e+000;5.472001e+001;6.568987e+001;6.729002e-001;3.198922e+000;2.172148e+002
8.000000e+000;5.481001e+001;6.465661e+001;6.636002e-001;3.153777e+000;2.171697e+002
8.000000e+000;5.488001e+001;6.359179e+001;6.564002e-001;3.119009e+000;2.171349e+002
8.000000e+000;5.494001e+001;6.255064e+001;6.498002e-001;3.088664e+000;2.171046e+002
8.000000e+000;5.501001e+001;6.125708e+001;6.426002e-001;3.053710e+000;2.170696e+002
8.000000e+000;5.509001e+001;6.008184e+001;6.345002e-001;3.014001e+000;2.170299e+002
8.000000e+000;5.516001e+001;5.908012e+001;6.270002e-001;2.978675e+000;2.169946e+002
8.000000e+000;5.523001e+001;5.805474e+001;6.195002e-001;2.943865e+000;2.169598e+002
8.000000e+000;5.530001e+001;5.705303e+001;6.123002e-001;2.908746e+000;2.169246e+002
8.000000e+000;5.538001e+001;5.592511e+001;6.039002e-001;2.868851e+000;2.168848e+002
8.000000e+000;5.547001e+001;5.485241e+001;5.946002e-001;2.823830e+000;2.168397e+002
8.000000e+000;5.552001e+001;5.381125e+001;5.895002e-001;2.798860e+000;2.168148e+002
8.000000e+000;5.559001e+001;5.269122e+001;5.820002e-001;2.764092e+000;2.167800e+002
8.000000e+000;5.565001e+001;5.158697e+001;5.757002e-001;2.733685e+000;2.167496e+002
8.000000e+000;5.571001e+001;5.042750e+001;5.697002e-001;2.703919e+000;2.167198e+002
8.000000e+000;5.576001e+001;4.936268e+001;5.643002e-001;2.679011e+000;2.166949e+002
8.000000e+000;5.585001e+001;4.824265e+001;5.550002e-001;2.633783e+000;2.166497e+002
8.000000e+000;5.592001e+001;4.706741e+001;5.478002e-001;2.598912e+000;2.166148e+002
8.000000e+000;5.598001e+001;4.582907e+001;5.412002e-001;2.568732e+000;2.165846e+002
8.000000e+000;5.608001e+001;4.453551e+001;5.310002e-001;2.518916e+000;2.165348e+002
8.000000e+000;5.616001e+001;4.351014e+001;5.226002e-001;2.478897e+000;2.164948e+002
8.000000e+000;5.624001e+001;4.247687e+001;5.145002e-001;2.438940e+000;2.164548e+002
8.000000e+000;5.629001e+001;4.139627e+001;5.091002e-001;2.413743e+000;2.164296e+002
8.000000e+000;5.636001e+001;4.033935e+001;5.016002e-001;2.378664e+000;2.163946e+002
8.000000e+000;5.643001e+001;3.924298e+001;4.944002e-001;2.343937e+000;2.163598e+002
8.000000e+000;5.654001e+001;3.809140e+001;4.830002e-001;2.288891e+000;2.163048e+002
8.000000e+000;5.662001e+001;3.704236e+001;4.746002e-001;2.248852e+000;2.162648e+002
8.000000e+000;5.669001e+001;3.596965e+001;4.674002e-001;2.213650e+000;2.162296e+002
8.000000e+000;5.678001e+001;3.482596e+001;4.581002e-001;2.169001e+000;2.161849e+002
8.000000e+000;5.683001e+001;3.377692e+001;4.527002e-001;2.143886e+000;2.161598e+002
8.000000e+000;5.691001e+001;3.270422e+001;4.446002e-001;2.104012e+000;2.161199e+002
8.000000e+000;5.697001e+001;3.137911e+001;4.380002e-001;2.073709e+000;2.160896e+002
8.000000e+000;5.702001e+001;3.028274e+001;4.329002e-001;2.048676e+000;2.160646e+002
8.000000e+000;5.709001e+001;2.921004e+001;4.254002e-001;2.013949e+000;2.160299e+002
8.000000e+000;5.714001e+001;2.803480e+001;4.203002e-001;1.988793e+000;2.160047e+002
8.000000e+000;5.720001e+001;2.699364e+001;4.140002e-001;1.958696e+000;2.159746e+002
8.000000e+000;5.730001e+001;2.577896e+001;4.035002e-001;1.908818e+000;2.159247e+002
8.000000e+000;5.738001e+001;2.469837e+001;3.951002e-001;1.868778e+000;2.158847e+002
8.000000e+000;5.744001e+001;2.360200e+001;3.888002e-001;1.838909e+000;2.158548e+002
8.000000e+000;5.751001e+001;2.257662e+001;3.816002e-001;1.803872e+000;2.158198e+002
8.000000e+000;5.759001e+001;2.155124e+001;3.732002e-001;1.763978e+000;2.157799e+002
8.000000e+000;5.767001e+001;2.049432e+001;3.648002e-001;1.723732e+000;2.157396e+002
8.000000e+000;5.770001e+001;1.963457e+001;3.615002e-001;1.708663e+000;2.157246e+002
8.000000e+000;5.771001e+001;1.940584e+001;3.606002e-001;1.703619e+000;2.157195e+002
8.000000e+000;5.773001e+001;1.938217e+001;3.585002e-001;1.693945e+000;2.157098e+002
8.000000e+000;5.774001e+001;1.936640e+001;3.576002e-001;1.689459e+000;2.157054e+002
8.000000e+000;5.775001e+001;1.946105e+001;3.567002e-001;1.685759e+000;2.157017e+002
9.000000e+000;5.787001e+001;2.060474e+001;3.552002e-001;1.679662e+000;2.156956e+002
9.000000e+000;5.796001e+001;2.170111e+001;3.549002e-001;1.679600e+000;2.156955e+002
9.000000e+000;5.800001e+001;2.286057e+001;3.555002e-001;1.685284e+000;2.157012e+002
9.000000e+000;5.804001e+001;2.397272e+001;3.582002e-001;1.702709e+000;2.157186e+002
9.000000e+000;5.807001e+001;2.510063e+001;3.606002e-001;1.717179e+000;2.157331e+002
9.000000e+000;5.810001e+001;2.620489e+001;3.633002e-001;1.732269e+000;2.157482e+002
9.000000e+000;5.813001e+001;2.728548e+001;3.660002e-001;1.747131e+000;2.157630e+002
9.000000e+000;5.816001e+001;2.863425e+001;3.687002e-001;1.762076e+000;2.157780e+002
9.000000e+000;5.819001e+001;3.008555e+001;3.714002e-001;1.777124e+000;2.157930e+002
9.000000e+000;5.822001e+001;3.109516e+001;3.744002e-001;1.792152e+000;2.158081e+002
9.000000e+000;5.825001e+001;3.234139e+001;3.771002e-001;1.807242e+000;2.158231e+002
9.000000e+000;5.829001e+001;3.379269e+001;3.810002e-001;1.827292e+000;2.158432e+002
9.000000e+000;5.832001e+001;3.488117e+001;3.840002e-001;1.842340e+000;2.158582e+002
9.000000e+000;5.836001e+001;3.599332e+001;3.879002e-001;1.862102e+000;2.158780e+002
9.000000e+000;5.841001e+001;3.706602e+001;3.930002e-001;1.887010e+000;2.159029e+002
9.000000e+000;5.846001e+001;3.824126e+001;3.981002e-001;1.912104e+000;2.159280e+002
9.000000e+000;5.851001e+001;3.931397e+001;4.032002e-001;1.937075e+000;2.159530e+002
9.000000e+000;5.856001e+001;4.059964e+001;4.083002e-001;1.962128e+000;2.159780e+002
9.000000e+000;5.860001e+001;4.174333e+001;4.122002e-001;1.982426e+000;2.159983e+002
9.000000e+000;5.864001e+001;4.287124e+001;4.164002e-001;2.002436e+000;2.160183e+002
9.000000e+000;5.869001e+001;4.423579e+001;4.215002e-001;2.027117e+000;2.160430e+002
9.000000e+000;5.873001e+001;4.545835e+001;4.257002e-001;2.046940e+000;2.160628e+002
9.000000e+000;5.879001e+001;4.655472e+001;4.320002e-001;2.077181e+000;2.160931e+002
9.000000e+000;5.883001e+001;4.780095e+001;4.362002e-001;2.097232e+000;2.161131e+002
9.000000e+000;5.887001e+001;4.888154e+001;4.404002e-001;2.117096e+000;2.161330e+002
9.000000e+000;5.893001e+001;4.993847e+001;4.467002e-001;2.147358e+000;2.161633e+002
9.000000e+000;5.897001e+001;5.123991e+001;4.509002e-001;2.167326e+000;2.161832e+002
9.000000e+000;5.901001e+001;5.230473e+001;4.548002e-001;2.187253e+000;2.162032e+002
9.000000e+000;5.906001e+001;5.336166e+001;4.599002e-001;2.212141e+000;2.162280e+002
9.000000e+000;5.910001e+001;5.459212e+001;4.644002e-001;2.232171e+000;2.162481e+002
9.000000e+000;5.915001e+001;5.561750e+001;4.695002e-001;2.257182e+000;2.162731e+002
9.000000e+000;5.922001e+001;5.665865e+001;4.767002e-001;2.292054e+000;2.163080e+002
9.000000e+000;5.927001e+001;5.781812e+001;4.821002e-001;2.317375e+000;2.163333e+002
9.000000e+000;5.931001e+001;5.881984e+001;4.860002e-001;2.337364e+000;2.163533e+002
9.000000e+000;5.938001e+001;5.988465e+001;4.935002e-001;2.372112e+000;2.163880e+002
9.000000e+000;5.943001e+001;6.108356e+001;4.986002e-001;2.397041e+000;2.164129e+002
9.000000e+000;5.950001e+001;6.215626e+001;5.061002e-001;2.432264e+000;2.164482e+002
9.000000e+000;5.955001e+001;6.318164e+001;5.112002e-001;2.457069e+000;2.164730e+002
9.000000e+000;5.959001e+001;6.434899e+001;5.154002e-001;2.477057e+000;2.164930e+002
9.000000e+000;5.966001e+001;6.551635e+001;5.229002e-001;2.512466e+000;2.165284e+002
9.000000e+000;5.972001e+001;6.658905e+001;5.292002e-001;2.542191e+000;2.165581e+002
9.000000e+000;5.977001e+001;6.764598e+001;5.343002e-001;2.567099e+000;2.165830e+002
9.000000e+000;5.983001e+001;6.890010e+001;5.406002e-001;2.597237e+000;2.166131e+002
9.000000e+000;5.988001e+001;7.004379e+001;5.457002e-001;2.622145e+000;2.166380e+002
9.000000e+000;5.994001e+001;7.122692e+001;5.520002e-001;2.652159e+000;2.166681e+002
9.000000e+000;5.998001e+001;7.229963e+001;5.562002e-001;2.672293e+000;2.166882e+002
9.000000e+000;6.003001e+001;7.357741e+001;5.613002e-001;2.697263e+000;2.167132e+002
9.000000e+000;6.010001e+001;7.468955e+001;5.685002e-001;2.732031e+000;2.167479e+002
9.000000e+000;6.016001e+001;7.577803e+001;5.748002e-001;2.762149e+000;2.167781e+002
9.000000e+000;6.024001e+001;7.678764e+001;5.832002e-001;2.802043e+000;2.168179e+002
9.000000e+000;6.030001e+001;7.787611e+001;5.895002e-001;2.832471e+000;2.168484e+002
9.000000e+000;6.036001e+001;7.894093e+001;5.958002e-001;2.862298e+000;2.168782e+002
9.000000e+000;6.043001e+001;8.002152e+001;6.030002e-001;2.896984e+000;2.169129e+002
9.000000e+000;6.053001e+001;8.108633e+001;6.135002e-001;2.947111e+000;2.169630e+002
9.000000e+000;6.059001e+001;8.214326e+001;6.198002e-001;2.977125e+000;2.169930e+002
9.000000e+000;6.065001e+001;8.320808e+001;6.261002e-001;3.007242e+000;2.170231e+002
9.000000e+000;6.072001e+001;8.441488e+001;6.333002e-001;3.042155e+000;2.170581e+002
9.000000e+000;6.078001e+001;8.548758e+001;6.396002e-001;3.072045e+000;2.170879e+002
9.000000e+000;6.084001e+001;8.650507e+001;6.459002e-001;3.102141e+000;2.171180e+002
9.000000e+000;6.091001e+001;8.756200e+001;6.531002e-001;3.137034e+000;2.171529e+002
9.000000e+000;6.100001e+001;8.877668e+001;6.627002e-001;3.182323e+000;2.171982e+002
9.000000e+000;6.105001e+001;8.983361e+001;6.681002e-001;3.207232e+000;2.172231e+002
9.000000e+000;6.111001e+001;9.092998e+001;6.741002e-001;3.236956e+000;2.172529e+002
9.000000e+000;6.119001e+001;9.200269e+001;6.825002e-001;3.277306e+000;2.172932e+002
9.000000e+000;6.125001e+001;9.304384e+001;6.888002e-001;3.307051e+000;2.173230e+002
9.000000e+000;6.131001e+001;9.443204e+001;6.951002e-001;3.337437e+000;2.173533e+002
9.000000e+000;6.138001e+001;9.551263e+001;7.023002e-001;3.372288e+000;2.173882e+002
9.000000e+000;6.145001e+001;9.664055e+001;7.098002e-001;3.406932e+000;2.174228e+002
9.000000e+000;6.154001e+001;9.765015e+001;7.191002e-001;3.452180e+000;2.174681e+002
9.000000e+000;6.162001e+001;9.865187e+001;7.275002e-001;3.492033e+000;2.175079e+002
9.000000e+000;6.171001e+001;9.975613e+001;7.368002e-001;3.537344e+000;2.175532e+002
9.000000e+000;6.176001e+001;1.008209e+002;7.422002e-001;3.562211e+000;2.175781e+002
9.000000e+000;6.186001e+001;1.020199e+002;7.527002e-001;3.612193e+000;2.176281e+002
9.000000e+000;6.195001e+001;1.030531e+002;7.620002e-001;3.657131e+000;2.176730e+002
9.000000e+000;6.202001e+001;1.042915e+002;7.695002e-001;3.692375e+000;2.177083e+002
9.000000e+000;6.209001e+001;1.055613e+002;7.767002e-001;3.727164e+000;2.177431e+002
9.000000e+000;6.218001e+001;1.065946e+002;7.860002e-001;3.772185e+000;2.177881e+002
9.000000e+000;6.225001e+001;1.077541e+002;7.935002e-001;3.807097e+000;2.178230e+002
9.000000e+000;6.230001e+001;1.087874e+002;7.986002e-001;3.832026e+000;2.178479e+002
9.000000e+000;6.237001e+001;1.099863e+002;8.061002e-001;3.867456e+000;2.178834e+002
9.000000e+000;6.244001e+001;1.112798e+002;8.133002e-001;3.902225e+000;2.179181e+002
9.000000e+000;6.252001e+001;1.125182e+002;8.217002e-001;3.942119e+000;2.179580e+002
9.000000e+000;6.261001e+001;1.137723e+002;8.310002e-001;3.987099e+000;2.180030e+002
9.000000e+000;6.266001e+001;1.149081e+002;8.364002e-001;4.012420e+000;2.180283e+002
9.000000e+000;6.273001e+001;1.159098e+002;8.436002e-001;4.047271e+000;2.180632e+002
9.000000e+000;6.280001e+001;1.169746e+002;8.511002e-001;4.081957e+000;2.180979e+002
9.000000e+000;6.290001e+001;1.180237e+002;8.616002e-001;4.132104e+000;2.181480e+002
9.000000e+000;6.299001e+001;1.191121e+002;8.712002e-001;4.177228e+000;2.181931e+002
9.000000e+000;6.307001e+001;1.201296e+002;8.793002e-001;4.217288e+000;2.182332e+002
9.000000e+000;6.316001e+001;1.212260e+002;8.889002e-001;4.262165e+000;2.182781e+002
9.000000e+000;6.324001e+001;1.223460e+002;8.973002e-001;4.302101e+000;2.183180e+002
9.000000e+000;6.334001e+001;1.233477e+002;9.078002e-001;4.352434e+000;2.183683e+002
9.000000e+000;6.341001e+001;1.245624e+002;9.150002e-001;4.387243e+000;2.184031e+002
9.000000e+000;6.348001e+001;1.256272e+002;9.225002e-001;4.421950e+000;2.184379e+002
9.000000e+000;6.360001e+001;1.267630e+002;9.348002e-001;4.482122e+000;2.184980e+002
9.000000e+000;6.367001e+001;1.279067e+002;9.423002e-001;4.517345e+000;2.185332e+002
9.000000e+000;6.376001e+001;1.290583e+002;9.516002e-001;4.562201e+000;2.185781e+002
9.000000e+000;6.381001e+001;1.301152e+002;9.567002e-001;4.586985e+000;2.186029e+002
9.000000e+000;6.389001e+001;1.311722e+002;9.651002e-001;4.627211e+000;2.186431e+002
9.000000e+000;6.397001e+001;1.323395e+002;9.735002e-001;4.667146e+000;2.186830e+002
9.000000e+000;6.402001e+001;1.333728e+002;9.789002e-001;4.692489e+000;2.187084e+002
9.000000e+000;6.412001e+001;1.346032e+002;9.891002e-001;4.742119e+000;2.187580e+002
9.000000e+000;6.422001e+001;1.356129e+002;9.996002e-001;4.792122e+000;2.188080e+002
9.000000e+000;6.425001e+001;1.357075e+002;1.002900e+000;4.807170e+000;2.188231e+002
1.000000e+001;6.444001e+001;1.345638e+002;1.006200e+000;4.820648e+000;2.188366e+002
1.000000e+001;6.453001e+001;1.334201e+002;1.006200e+000;4.820234e+000;2.188361e+002
1.000000e+001;6.457001e+001;1.323553e+002;1.005000e+000;4.810126e+000;2.188260e+002
1.000000e+001;6.461001e+001;1.310538e+002;1.002000e+000;4.791688e+000;2.188076e+002
1.000000e+001;6.465001e+001;1.297130e+002;9.987002e-001;4.771720e+000;2.187876e+002
1.000000e+001;6.468001e+001;1.285772e+002;9.960002e-001;4.756692e+000;2.187726e+002
1.000000e+001;6.472001e+001;1.273231e+002;9.927002e-001;4.737014e+000;2.187529e+002
1.000000e+001;6.476001e+001;1.261478e+002;9.888002e-001;4.717046e+000;2.187329e+002
1.000000e+001;6.481001e+001;1.249410e+002;9.840002e-001;4.691683e+000;2.187076e+002
1.000000e+001;6.485001e+001;1.239314e+002;9.804002e-001;4.671673e+000;2.186876e+002
1.000000e+001;6.489001e+001;1.227010e+002;9.762002e-001;4.651912e+000;2.186678e+002
1.000000e+001;6.494001e+001;1.215809e+002;9.714002e-001;4.627045e+000;2.186429e+002
1.000000e+001;6.498001e+001;1.203978e+002;9.675002e-001;4.606746e+000;2.186226e+002
1.000000e+001;6.504001e+001;1.190411e+002;9.615002e-001;4.576815e+000;2.185927e+002
1.000000e+001;6.509001e+001;1.179369e+002;9.561002e-001;4.551990e+000;2.185679e+002
1.000000e+001;6.515001e+001;1.167143e+002;9.501002e-001;4.521707e+000;2.185376e+002
1.000000e+001;6.521001e+001;1.156495e+002;9.441002e-001;4.491920e+000;2.185078e+002
1.000000e+001;6.526001e+001;1.144585e+002;9.387002e-001;4.466888e+000;2.184828e+002
1.000000e+001;6.530001e+001;1.132280e+002;9.345002e-001;4.446816e+000;2.184627e+002
1.000000e+001;6.534001e+001;1.119660e+002;9.303002e-001;4.426766e+000;2.184427e+002
1.000000e+001;6.538001e+001;1.107592e+002;9.264002e-001;4.406860e+000;2.184228e+002
1.000000e+001;6.542001e+001;1.094893e+002;9.222002e-001;4.386975e+000;2.184029e+002
1.000000e+001;6.546001e+001;1.084876e+002;9.177002e-001;4.367007e+000;2.183829e+002
1.000000e+001;6.552001e+001;1.072808e+002;9.114002e-001;4.336745e+000;2.183526e+002
1.000000e+001;6.556001e+001;1.059557e+002;9.072002e-001;4.316901e+000;2.183328e+002
1.000000e+001;6.563001e+001;1.047726e+002;9.000002e-001;4.281967e+000;2.182979e+002
1.000000e+001;6.567001e+001;1.035658e+002;8.958002e-001;4.261772e+000;2.182777e+002
1.000000e+001;6.574001e+001;1.024063e+002;8.886002e-001;4.226921e+000;2.182428e+002
1.000000e+001;6.579001e+001;1.012548e+002;8.832002e-001;4.202034e+000;2.182179e+002
1.000000e+001;6.583001e+001;1.002452e+002;8.790002e-001;4.181776e+000;2.181977e+002
1.000000e+001;6.591001e+001;9.901470e+001;8.706002e-001;4.141923e+000;2.181578e+002
1.000000e+001;6.597001e+001;9.793410e+001;8.643002e-001;4.111950e+000;2.181279e+002
1.000000e+001;6.602001e+001;9.685352e+001;8.589002e-001;4.086711e+000;2.181026e+002
1.000000e+001;6.608001e+001;9.585180e+001;8.526002e-001;4.056924e+000;2.180728e+002
1.000000e+001;6.615001e+001;9.473177e+001;8.454002e-001;4.021846e+000;2.180377e+002
1.000000e+001;6.621001e+001;9.354864e+001;8.391002e-001;3.991708e+000;2.180076e+002
1.000000e+001;6.626001e+001;9.224719e+001;8.337002e-001;3.967007e+000;2.179829e+002
1.000000e+001;6.631001e+001;9.116660e+001;8.283002e-001;3.941912e+000;2.179578e+002
1.000000e+001;6.638001e+001;8.969164e+001;8.211002e-001;3.906648e+000;2.179226e+002
1.000000e+001;6.643001e+001;8.859527e+001;8.160002e-001;3.881926e+000;2.178978e+002
1.000000e+001;6.647001e+001;8.756200e+001;8.118002e-001;3.862061e+000;2.178780e+002
1.000000e+001;6.655001e+001;8.637099e+001;8.034002e-001;3.821753e+000;2.178377e+002
1.000000e+001;6.661001e+001;8.525095e+001;7.968002e-001;3.791925e+000;2.178078e+002
1.000000e+001;6.667001e+001;8.419402e+001;7.908002e-001;3.761725e+000;2.177776e+002
1.000000e+001;6.673001e+001;8.300301e+001;7.845002e-001;3.731753e+000;2.177477e+002
1.000000e+001;6.681001e+001;8.178833e+001;7.764002e-001;3.692023e+000;2.177079e+002
1.000000e+001;6.689001e+001;8.061308e+001;7.677002e-001;3.651757e+000;2.176677e+002
1.000000e+001;6.696001e+001;7.958771e+001;7.605002e-001;3.616906e+000;2.176328e+002
1.000000e+001;6.703001e+001;7.848345e+001;7.533002e-001;3.581745e+000;2.175976e+002
1.000000e+001;6.710001e+001;7.737131e+001;7.458002e-001;3.546894e+000;2.175628e+002
1.000000e+001;6.717001e+001;7.629861e+001;7.386002e-001;3.511795e+000;2.175277e+002
1.000000e+001;6.725001e+001;7.527322e+001;7.302002e-001;3.471900e+000;2.174878e+002
1.000000e+001;6.730001e+001;7.417686e+001;7.251002e-001;3.446951e+000;2.174629e+002
1.000000e+001;6.736001e+001;7.306472e+001;7.188002e-001;3.416751e+000;2.174327e+002
1.000000e+001;6.741001e+001;7.194469e+001;7.137002e-001;3.391801e+000;2.174077e+002
1.000000e+001;6.747001e+001;7.071423e+001;7.074002e-001;3.361994e+000;2.173779e+002
1.000000e+001;6.751001e+001;6.962576e+001;7.032002e-001;3.341736e+000;2.173576e+002
1.000000e+001;6.759001e+001;6.853728e+001;6.948002e-001;3.301883e+000;2.173178e+002
1.000000e+001;6.766001e+001;6.752767e+001;6.876002e-001;3.267032e+000;2.172829e+002
1.000000e+001;6.770001e+001;6.644707e+001;6.834002e-001;3.246754e+000;2.172627e+002
1.000000e+001;6.776001e+001;6.543748e+001;6.768002e-001;3.216947e+000;2.172328e+002
