Test time;Standard force;Strain;Nominal strain;LE Channel
1.005859e-002;1.423964e+001;-9.946594e-005;1.573612e-005;2.090192e+002
4.005859e-002;1.429486e+001;-1.994659e-004;1.573612e-005;2.090192e+002
5.005860e-002;1.438163e+001;-1.994659e-004;1.573612e-005;2.090192e+002
3.100586e-001;1.524930e+001;4.005341e-004;1.002039e-002;2.090292e+002
3.500586e-001;1.659814e+001;2.200534e-003;2.804531e-002;2.090472e+002
3.800586e-001;1.781289e+001;3.400534e-003;4.290759e-002;2.090621e+002
4.200586e-001;1.896453e+001;5.500534e-003;6.279287e-002;2.090820e+002
4.500586e-001;2.014773e+001;7.000534e-003;7.757248e-002;2.090968e+002
4.800586e-001;2.114950e+001;8.500534e-003;9.253812e-002;2.091117e+002
5.100586e-001;2.218282e+001;9.700534e-003;1.072971e-001;2.091265e+002
5.400586e-001;2.318460e+001;1.150053e-002;1.226141e-001;2.091418e+002
5.800586e-001;2.434413e+001;1.330053e-002;1.425821e-001;2.091618e+002
6.100586e-001;2.547211e+001;1.480053e-002;1.574237e-001;2.091766e+002
6.400586e-001;2.656853e+001;1.660053e-002;1.724927e-001;2.091917e+002
6.800586e-001;2.789371e+001;1.840053e-002;1.923986e-001;2.092116e+002
7.100586e-001;2.918734e+001;2.020053e-002;2.078810e-001;2.092271e+002
7.500586e-001;3.033898e+001;2.200053e-002;2.278490e-001;2.092470e+002
7.900586e-001;3.166416e+001;2.440053e-002;2.475689e-001;2.092668e+002
8.200586e-001;3.276847e+001;2.590053e-002;2.625552e-001;2.092818e+002
8.500586e-001;3.394378e+001;2.740053e-002;2.773142e-001;2.092965e+002
8.800586e-001;3.504810e+001;2.920053e-002;2.926105e-001;2.093118e+002
9.300586e-001;3.613663e+001;3.160053e-002;3.176428e-001;2.093368e+002
9.600586e-001;3.727250e+001;3.340054e-002;3.324431e-001;2.093516e+002
1.020059e+000;3.837682e+001;3.640053e-002;3.624571e-001;2.093817e+002
1.070059e+000;3.954424e+001;3.910054e-002;3.876341e-001;2.094068e+002
1.120059e+000;4.066433e+001;4.180053e-002;4.126250e-001;2.094318e+002
1.170059e+000;4.180808e+001;4.450053e-002;4.374506e-001;2.094566e+002
1.220059e+000;4.303860e+001;4.720053e-002;4.626070e-001;2.094818e+002
1.260059e+000;4.419025e+001;4.930053e-002;4.826163e-001;2.095018e+002
1.310059e+000;4.531823e+001;5.200053e-002;5.075039e-001;2.095267e+002
1.370059e+000;4.632788e+001;5.530053e-002;5.375178e-001;2.095567e+002
1.420059e+000;4.742431e+001;5.770053e-002;5.627982e-001;2.095820e+002
1.460059e+000;4.844975e+001;6.010053e-002;5.826215e-001;2.096018e+002
1.510059e+000;4.953040e+001;6.250054e-002;6.073851e-001;2.096266e+002
1.570059e+000;5.068204e+001;6.580053e-002;6.375851e-001;2.096568e+002
1.640059e+000;5.199145e+001;6.940053e-002;6.724774e-001;2.096917e+002
1.710059e+000;5.326141e+001;7.330053e-002;7.075763e-001;2.097268e+002
1.740059e+000;5.443671e+001;7.480054e-002;7.226453e-001;2.097418e+002
1.810059e+000;5.565935e+001;7.870053e-002;7.575789e-001;2.097768e+002
1.870059e+000;5.674000e+001;8.170053e-002;7.873448e-001;2.098065e+002
1.940059e+000;5.778121e+001;8.560053e-002;8.226299e-001;2.098418e+002
2.020059e+000;5.883031e+001;8.980054e-002;8.625244e-001;2.098817e+002
2.080059e+000;5.984786e+001;9.310053e-002;8.926624e-001;2.099119e+002
2.170058e+000;6.104683e+001;9.790053e-002;9.375180e-001;2.099567e+002
2.250059e+000;6.216692e+001;1.021005e-001;9.775573e-001;2.099968e+002
2.320059e+000;6.327913e+001;1.057005e-001;1.012491e+000;2.100317e+002
2.370059e+000;6.428090e+001;1.087005e-001;1.037441e+000;2.100566e+002
2.440059e+000;6.529056e+001;1.126005e-001;1.072808e+000;2.100920e+002
2.510059e+000;6.638699e+001;1.162005e-001;1.107556e+000;2.101268e+002
2.590059e+000;6.764117e+001;1.204005e-001;1.147533e+000;2.101667e+002
2.700059e+000;6.865871e+001;1.264005e-001;1.202497e+000;2.102217e+002
2.750059e+000;6.969204e+001;1.291005e-001;1.227777e+000;2.102470e+002
2.830059e+000;7.096201e+001;1.333005e-001;1.267506e+000;2.102867e+002
2.900059e+000;7.205054e+001;1.372005e-001;1.302585e+000;2.103218e+002
2.970059e+000;7.317852e+001;1.408005e-001;1.337539e+000;2.103567e+002
3.040059e+000;7.433805e+001;1.447005e-001;1.372472e+000;2.103917e+002
3.100059e+000;7.541081e+001;1.480005e-001;1.402652e+000;2.104219e+002
3.200059e+000;7.660190e+001;1.531005e-001;1.452510e+000;2.104717e+002
3.280059e+000;7.760367e+001;1.576005e-001;1.492466e+000;2.105117e+002
3.380059e+000;7.870798e+001;1.627005e-001;1.542469e+000;2.105617e+002
3.460059e+000;7.985963e+001;1.672005e-001;1.582860e+000;2.106021e+002
3.580059e+000;8.090084e+001;1.735005e-001;1.642577e+000;2.106618e+002
3.680058e+000;8.191839e+001;1.789005e-001;1.692477e+000;2.107117e+002
3.740059e+000;8.295171e+001;1.822005e-001;1.722511e+000;2.107417e+002
3.810059e+000;8.411124e+001;1.858005e-001;1.757755e+000;2.107770e+002
3.930058e+000;8.525500e+001;1.921005e-001;1.817618e+000;2.108368e+002
4.030058e+000;8.638297e+001;1.975005e-001;1.867455e+000;2.108867e+002
4.130059e+000;8.755039e+001;2.029005e-001;1.917809e+000;2.109370e+002
4.210059e+000;8.862316e+001;2.071005e-001;1.957538e+000;2.109767e+002
4.310059e+000;8.964071e+001;2.125005e-001;2.007644e+000;2.110268e+002
4.420059e+000;9.074502e+001;2.182005e-001;2.062608e+000;2.110818e+002
4.500059e+000;9.187300e+001;2.227005e-001;2.102668e+000;2.111219e+002
4.560059e+000;9.292999e+001;2.257005e-001;2.132413e+000;2.111516e+002
4.670059e+000;9.395542e+001;2.317005e-001;2.187438e+000;2.112066e+002
4.770059e+000;9.505185e+001;2.368005e-001;2.237834e+000;2.112570e+002
4.830059e+000;9.622716e+001;2.401005e-001;2.267744e+000;2.112869e+002
4.950058e+000;9.725259e+001;2.464005e-001;2.327607e+000;2.113468e+002
5.060059e+000;9.834902e+001;2.524005e-001;2.382488e+000;2.114017e+002
5.150059e+000;9.938235e+001;2.569005e-001;2.427798e+000;2.114470e+002
5.290059e+000;1.004393e+002;2.644005e-001;2.497603e+000;2.115168e+002
5.430058e+000;1.015515e+002;2.719005e-001;2.567409e+000;2.115866e+002
5.490058e+000;1.026006e+002;2.749005e-001;2.597857e+000;2.116171e+002
5.620059e+000;1.036418e+002;2.818005e-001;2.662639e+000;2.116818e+002
5.740058e+000;1.048250e+002;2.884005e-001;2.722522e+000;2.117417e+002
5.810059e+000;1.059215e+002;2.920005e-001;2.757600e+000;2.117768e+002
5.910058e+000;1.069627e+002;2.971005e-001;2.807500e+000;2.118267e+002
6.040059e+000;1.079723e+002;3.040005e-001;2.872468e+000;2.118917e+002
6.150059e+000;1.090372e+002;3.097005e-001;2.927597e+000;2.119468e+002
6.250059e+000;1.100705e+002;3.151005e-001;2.977455e+000;2.119967e+002
6.360059e+000;1.111275e+002;3.208005e-001;3.032521e+000;2.120517e+002
6.450058e+000;1.122240e+002;3.256005e-001;3.077543e+000;2.120967e+002
6.540059e+000;1.132257e+002;3.304005e-001;3.122605e+000;2.121418e+002
6.640059e+000;1.142827e+002;3.358005e-001;3.172628e+000;2.121918e+002
6.720058e+000;1.153239e+002;3.400005e-001;3.212481e+000;2.122317e+002
6.820059e+000;1.165071e+002;3.451005e-001;3.262649e+000;2.122818e+002
6.910058e+000;1.175641e+002;3.499005e-001;3.307526e+000;2.123267e+002
7.040059e+000;1.185895e+002;3.568005e-001;3.372473e+000;2.123917e+002
7.140059e+000;1.197017e+002;3.619005e-001;3.422827e+000;2.124420e+002
7.270059e+000;1.207272e+002;3.688005e-001;3.487382e+000;2.125066e+002
7.430058e+000;1.217290e+002;3.772005e-001;3.567502e+000;2.125867e+002
7.520059e+000;1.227307e+002;3.820005e-001;3.612833e+000;2.126320e+002
7.650059e+000;1.237640e+002;3.889005e-001;3.677574e+000;2.126968e+002
7.770059e+000;1.248368e+002;3.952005e-001;3.737498e+000;2.127567e+002
7.850059e+000;1.260437e+002;3.994005e-001;3.777682e+000;2.127969e+002
8.010058e+000;1.270770e+002;4.078005e-001;3.857492e+000;2.128767e+002
8.150059e+000;1.280788e+002;4.153005e-001;3.927752e+000;2.129470e+002
8.200059e+000;1.290805e+002;4.180005e-001;3.952826e+000;2.129720e+002
8.350059e+000;1.301454e+002;4.258005e-001;4.027509e+000;2.130467e+002
8.480059e+000;1.312576e+002;4.327005e-001;4.092477e+000;2.131117e+002
8.610059e+000;1.324250e+002;4.396005e-001;4.157528e+000;2.131767e+002
8.720058e+000;1.334741e+002;4.453005e-001;4.212678e+000;2.132319e+002
8.830059e+000;1.345390e+002;4.513005e-001;4.267787e+000;2.132870e+002
8.910059e+000;1.355881e+002;4.555005e-001;4.307640e+000;2.133268e+002
9.040058e+000;1.366372e+002;4.621005e-001;4.372525e+000;2.133917e+002
9.140059e+000;1.376469e+002;4.675005e-001;4.422424e+000;2.134416e+002
9.260058e+000;1.386644e+002;4.738005e-001;4.482535e+000;2.135017e+002
9.430058e+000;1.397293e+002;4.828005e-001;4.567492e+000;2.135867e+002
9.550058e+000;1.408257e+002;4.891005e-001;4.627830e+000;2.136470e+002
9.730059e+000;1.418748e+002;4.984005e-001;4.717686e+000;2.137369e+002
9.750058e+000;1.419852e+002;4.996005e-001;4.727422e+000;2.137466e+002
9.780059e+000;1.420484e+002;5.011005e-001;4.742429e+000;2.137616e+002
9.940059e+000;1.407705e+002;5.029005e-001;4.756919e+000;2.137761e+002
1.001006e+001;1.397372e+002;5.032005e-001;4.757001e+000;2.137762e+002
1.009006e+001;1.384751e+002;5.026006e-001;4.746542e+000;2.137657e+002
1.014006e+001;1.371894e+002;5.008005e-001;4.722998e+000;2.137422e+002
1.017006e+001;1.359746e+002;4.996005e-001;4.708301e+000;2.137275e+002
1.020006e+001;1.349413e+002;4.984005e-001;4.693026e+000;2.137122e+002
1.023006e+001;1.338922e+002;4.972005e-001;4.678019e+000;2.136972e+002
1.026006e+001;1.326459e+002;4.957005e-001;4.663115e+000;2.136823e+002
1.030006e+001;1.313049e+002;4.939005e-001;4.643250e+000;2.136624e+002
1.034006e+001;1.302006e+002;4.921005e-001;4.623282e+000;2.136425e+002
1.039006e+001;1.288202e+002;4.900005e-001;4.598209e+000;2.136174e+002
1.043006e+001;1.276765e+002;4.882005e-001;4.578241e+000;2.135974e+002
1.048006e+001;1.265485e+002;4.858005e-001;4.553146e+000;2.135723e+002
1.052006e+001;1.254126e+002;4.840005e-001;4.533075e+000;2.135523e+002
1.056006e+001;1.244030e+002;4.819005e-001;4.513045e+000;2.135322e+002
1.060006e+001;1.232434e+002;4.801005e-001;4.493118e+000;2.135123e+002
1.065006e+001;1.221312e+002;4.774005e-001;4.468272e+000;2.134875e+002
1.070006e+001;1.210506e+002;4.750005e-001;4.443013e+000;2.134622e+002
1.075006e+001;1.199463e+002;4.726005e-001;4.417939e+000;2.134371e+002
1.081006e+001;1.188183e+002;4.696005e-001;4.388256e+000;2.134075e+002
1.086006e+001;1.176193e+002;4.669005e-001;4.363079e+000;2.133823e+002
1.091006e+001;1.164440e+002;4.645005e-001;4.338005e+000;2.133572e+002
1.094006e+001;1.154107e+002;4.630005e-001;4.323122e+000;2.133423e+002
1.098006e+001;1.142512e+002;4.609005e-001;4.303257e+000;2.133225e+002
1.103006e+001;1.130443e+002;4.585005e-001;4.278101e+000;2.132973e+002
1.108006e+001;1.120268e+002;4.558005e-001;4.252986e+000;2.132722e+002
1.112006e+001;1.109934e+002;4.537005e-001;4.233204e+000;2.132524e+002
1.116006e+001;1.097392e+002;4.516005e-001;4.213174e+000;2.132324e+002
1.122006e+001;1.085008e+002;4.486005e-001;4.183057e+000;2.132023e+002
1.127006e+001;1.073413e+002;4.459005e-001;4.158025e+000;2.131772e+002
1.134006e+001;1.060713e+002;4.423005e-001;4.123277e+000;2.131425e+002
1.140006e+001;1.050696e+002;4.393005e-001;4.093180e+000;2.131124e+002
1.145006e+001;1.040362e+002;4.366005e-001;4.068189e+000;2.130874e+002
1.150006e+001;1.030345e+002;4.342005e-001;4.043199e+000;2.130624e+002
1.154006e+001;1.020248e+002;4.321005e-001;4.023003e+000;2.130422e+002
1.161006e+001;1.008180e+002;4.285005e-001;3.988028e+000;2.130072e+002
1.168006e+001;9.972153e+001;4.246005e-001;3.953280e+000;2.129725e+002
1.174006e+001;9.865665e+001;4.216005e-001;3.923184e+000;2.129424e+002
1.181006e+001;9.752867e+001;4.177005e-001;3.888209e+000;2.129074e+002
1.187006e+001;9.649535e+001;4.147005e-001;3.858154e+000;2.128774e+002
1.192006e+001;9.546202e+001;4.120005e-001;3.833039e+000;2.128522e+002
1.197006e+001;9.429461e+001;4.096005e-001;3.808234e+000;2.128274e+002
1.202006e+001;9.307986e+001;4.069005e-001;3.783263e+000;2.128025e+002
1.209006e+001;9.194399e+001;4.033005e-001;3.748061e+000;2.127673e+002
1.215006e+001;9.086334e+001;4.000005e-001;3.718233e+000;2.127374e+002
1.219006e+001;8.980635e+001;3.979005e-001;3.698369e+000;2.127176e+002
1.227006e+001;8.858372e+001;3.937005e-001;3.657978e+000;2.126772e+002
1.231006e+001;8.747151e+001;3.916005e-001;3.638258e+000;2.126575e+002
1.241006e+001;8.640664e+001;3.862005e-001;3.588090e+000;2.126073e+002
1.247006e+001;8.534966e+001;3.832005e-001;3.558200e+000;2.125774e+002
1.252006e+001;8.419801e+001;3.805005e-001;3.533188e+000;2.125524e+002
1.259006e+001;8.303848e+001;3.769005e-001;3.498048e+000;2.125172e+002
1.265006e+001;8.192628e+001;3.736005e-001;3.468261e+000;2.124875e+002
1.275006e+001;8.076675e+001;3.682005e-001;3.418114e+000;2.124373e+002
1.283006e+001;7.976498e+001;3.643005e-001;3.378282e+000;2.123975e+002
1.290006e+001;7.867644e+001;3.604005e-001;3.342997e+000;2.123622e+002
1.296006e+001;7.765889e+001;3.571005e-001;3.312983e+000;2.123322e+002
1.301006e+001;7.663345e+001;3.547005e-001;3.288281e+000;2.123075e+002
1.309006e+001;7.554491e+001;3.505005e-001;3.248138e+000;2.122673e+002
1.315006e+001;7.441693e+001;3.472005e-001;3.218145e+000;2.122373e+002
1.323006e+001;7.311542e+001;3.433005e-001;3.178044e+000;2.121972e+002
1.327006e+001;7.195589e+001;3.412005e-001;3.158035e+000;2.121772e+002
1.333006e+001;7.086735e+001;3.379005e-001;3.128248e+000;2.121474e+002
1.339006e+001;6.973148e+001;3.346005e-001;3.098317e+000;2.121175e+002
1.348006e+001;6.856406e+001;3.301005e-001;3.053213e+000;2.120724e+002
1.354006e+001;6.749129e+001;3.268005e-001;3.023261e+000;2.120425e+002
1.360006e+001;6.625288e+001;3.238005e-001;2.993020e+000;2.120122e+002
1.369006e+001;6.499081e+001;3.190005e-001;2.948247e+000;2.119674e+002
1.378006e+001;6.380762e+001;3.142005e-001;2.903143e+000;2.119223e+002
1.386006e+001;6.271119e+001;3.100005e-001;2.863207e+000;2.118824e+002
1.393006e+001;6.167787e+001;3.064005e-001;2.828088e+000;2.118473e+002
1.400006e+001;6.064454e+001;3.028005e-001;2.793257e+000;2.118125e+002
1.408006e+001;5.959544e+001;2.986005e-001;2.753115e+000;2.117723e+002
1.418006e+001;5.856212e+001;2.935005e-001;2.703216e+000;2.117224e+002
1.425006e+001;5.739470e+001;2.896005e-001;2.667993e+000;2.116872e+002
1.433006e+001;5.631405e+001;2.854005e-001;2.628201e+000;2.116474e+002
1.438006e+001;5.528862e+001;2.830005e-001;2.603334e+000;2.116225e+002
1.448006e+001;5.420008e+001;2.776005e-001;2.553001e+000;2.115722e+002
1.453006e+001;5.319042e+001;2.752005e-001;2.528341e+000;2.115475e+002
1.458006e+001;5.214132e+001;2.725005e-001;2.503143e+000;2.115223e+002
1.465006e+001;5.101334e+001;2.689005e-001;2.467961e+000;2.114872e+002
1.472006e+001;4.999579e+001;2.653005e-001;2.433276e+000;2.114525e+002
1.479006e+001;4.891514e+001;2.614005e-001;2.398198e+000;2.114174e+002
1.487006e+001;4.782660e+001;2.575005e-001;2.358241e+000;2.113774e+002
1.495006e+001;4.664341e+001;2.530005e-001;2.318016e+000;2.113372e+002
1.504006e+001;4.543655e+001;2.485005e-001;2.273243e+000;2.112924e+002
1.513006e+001;4.433223e+001;2.437005e-001;2.228180e+000;2.112474e+002
1.521006e+001;4.321214e+001;2.395005e-001;2.188286e+000;2.112075e+002
1.526006e+001;4.217882e+001;2.368005e-001;2.163047e+000;2.111822e+002
1.534006e+001;4.108239e+001;2.329005e-001;2.123090e+000;2.111423e+002
1.543006e+001;4.006484e+001;2.281005e-001;2.078214e+000;2.110974e+002
1.551006e+001;3.897630e+001;2.239005e-001;2.038216e+000;2.110574e+002
1.561006e+001;3.796664e+001;2.185005e-001;1.987965e+000;2.110072e+002
1.567006e+001;3.693332e+001;2.155005e-001;1.957951e+000;2.109772e+002
1.574006e+001;3.586056e+001;2.119005e-001;1.923266e+000;2.109425e+002
1.581006e+001;3.469314e+001;2.083005e-001;1.888188e+000;2.109074e+002
1.587006e+001;3.345473e+001;2.050005e-001;1.858236e+000;2.108774e+002
1.594006e+001;3.239774e+001;2.014005e-001;1.823033e+000;2.108422e+002
1.598006e+001;3.128554e+001;1.993005e-001;1.803065e+000;2.108223e+002
1.608006e+001;3.014967e+001;1.942005e-001;1.753249e+000;2.107724e+002
1.614006e+001;2.913212e+001;1.909005e-001;1.723193e+000;2.107424e+002
1.622006e+001;2.805147e+001;1.867005e-001;1.683320e+000;2.107025e+002
1.630006e+001;2.686827e+001;1.825005e-001;1.643053e+000;2.106623e+002
1.638006e+001;2.586650e+001;1.783005e-001;1.603179e+000;2.106224e+002
1.644006e+001;2.484896e+001;1.753005e-001;1.573289e+000;2.105925e+002
1.651006e+001;2.377619e+001;1.717005e-001;1.538004e+000;2.105572e+002
1.661006e+001;2.270343e+001;1.663005e-001;1.488167e+000;2.105074e+002
1.667006e+001;2.161489e+001;1.633005e-001;1.457987e+000;2.104772e+002
1.675006e+001;2.050269e+001;1.591005e-001;1.418279e+000;2.104375e+002
1.681006e+001;1.987954e+001;1.558005e-001;1.388079e+000;2.104073e+002
1.684006e+001;1.974544e+001;1.543005e-001;1.373031e+000;2.103922e+002
1.685006e+001;1.979277e+001;1.537005e-001;1.368462e+000;2.103877e+002
1.686006e+001;1.984010e+001;1.534005e-001;1.365010e+000;2.103842e+002
1.704006e+001;2.152023e+001;1.522005e-001;1.358912e+000;2.103781e+002
1.711006e+001;2.257722e+001;1.522005e-001;1.359305e+000;2.103785e+002
1.716006e+001;2.372098e+001;1.528005e-001;1.373609e+000;2.103928e+002
1.719006e+001;2.480163e+001;1.540005e-001;1.388079e+000;2.104073e+002
1.721006e+001;2.582706e+001;1.549005e-001;1.397732e+000;2.104169e+002
1.724006e+001;2.712858e+001;1.561005e-001;1.412760e+000;2.104320e+002
1.728006e+001;2.820923e+001;1.579005e-001;1.432500e+000;2.104517e+002
1.732006e+001;2.949497e+001;1.597005e-001;1.452427e+000;2.104716e+002
1.735006e+001;3.068605e+001;1.609005e-001;1.467372e+000;2.104866e+002
1.738006e+001;3.168782e+001;1.621005e-001;1.482544e+000;2.105017e+002
1.741006e+001;3.282369e+001;1.636005e-001;1.497510e+000;2.105167e+002
1.745006e+001;3.414887e+001;1.651005e-001;1.517375e+000;2.105366e+002
1.748006e+001;3.544249e+001;1.666005e-001;1.532340e+000;2.105515e+002
1.751006e+001;3.658625e+001;1.681005e-001;1.547306e+000;2.105665e+002
1.756006e+001;3.784832e+001;1.705005e-001;1.572566e+000;2.105918e+002
1.760006e+001;3.890531e+001;1.723005e-001;1.592637e+000;2.106118e+002
1.765006e+001;4.022260e+001;1.747005e-001;1.617462e+000;2.106367e+002
1.770006e+001;4.133480e+001;1.768005e-001;1.642515e+000;2.106617e+002
1.773006e+001;4.240757e+001;1.783005e-001;1.657440e+000;2.106766e+002
1.778006e+001;4.362231e+001;1.810005e-001;1.682286e+000;2.107015e+002
1.783006e+001;4.471874e+001;1.834005e-001;1.707422e+000;2.107266e+002
1.787006e+001;4.578362e+001;1.852005e-001;1.727720e+000;2.107469e+002
1.791006e+001;4.696681e+001;1.873005e-001;1.747688e+000;2.107669e+002
1.795006e+001;4.814212e+001;1.891005e-001;1.767553e+000;2.107868e+002
1.802006e+001;4.928587e+001;1.927005e-001;1.802259e+000;2.108215e+002
1.806006e+001;5.041385e+001;1.948005e-001;1.822454e+000;2.108417e+002
1.811006e+001;5.160493e+001;1.975005e-001;1.847445e+000;2.108666e+002
1.815006e+001;5.267770e+001;1.993005e-001;1.867413e+000;2.108866e+002
1.820006e+001;5.396344e+001;2.020005e-001;1.892487e+000;2.109117e+002
1.824006e+001;5.502042e+001;2.041005e-001;1.912600e+000;2.109318e+002
1.828006e+001;5.603008e+001;2.062005e-001;1.932609e+000;2.109518e+002
1.835006e+001;5.717384e+001;2.098005e-001;1.967253e+000;2.109865e+002
1.840006e+001;5.831759e+001;2.122005e-001;1.992534e+000;2.110117e+002
1.846006e+001;5.946135e+001;2.155005e-001;2.022320e+000;2.110415e+002
1.854006e+001;6.054989e+001;2.197005e-001;2.062525e+000;2.110817e+002
1.859006e+001;6.170153e+001;2.224005e-001;2.087723e+000;2.111069e+002
1.865006e+001;6.277430e+001;2.254005e-001;2.117447e+000;2.111366e+002
1.869006e+001;6.388650e+001;2.275005e-001;2.137270e+000;2.111565e+002
1.876006e+001;6.508547e+001;2.311005e-001;2.172431e+000;2.111916e+002
1.882006e+001;6.609513e+001;2.344005e-001;2.202425e+000;2.112216e+002
1.886006e+001;6.717578e+001;2.365005e-001;2.222393e+000;2.112416e+002
1.892006e+001;6.820911e+001;2.395005e-001;2.252593e+000;2.112718e+002
1.898006e+001;6.921877e+001;2.428005e-001;2.282483e+000;2.113017e+002
1.903006e+001;7.039407e+001;2.452005e-001;2.307267e+000;2.113265e+002
1.910006e+001;7.163248e+001;2.488005e-001;2.342469e+000;2.113617e+002
1.915006e+001;7.264214e+001;2.515005e-001;2.367419e+000;2.113866e+002
1.920006e+001;7.389632e+001;2.539005e-001;2.392368e+000;2.114116e+002
1.926006e+001;7.495332e+001;2.572005e-001;2.422630e+000;2.114418e+002
1.933006e+001;7.608918e+001;2.608005e-001;2.457440e+000;2.114766e+002
1.938006e+001;7.722504e+001;2.635005e-001;2.482369e+000;2.115016e+002
1.945006e+001;7.828204e+001;2.671005e-001;2.517613e+000;2.115368e+002
1.954006e+001;7.945734e+001;2.716005e-001;2.562324e+000;2.115815e+002
1.961006e+001;8.056166e+001;2.755005e-001;2.597795e+000;2.116170e+002
1.969006e+001;8.177641e+001;2.797005e-001;2.637420e+000;2.116566e+002
1.977006e+001;8.280973e+001;2.836005e-001;2.677418e+000;2.116966e+002
1.984006e+001;8.397715e+001;2.875005e-001;2.712435e+000;2.117316e+002
1.991006e+001;8.521556e+001;2.911005e-001;2.747802e+000;2.117670e+002
1.998006e+001;8.628043e+001;2.947005e-001;2.782571e+000;2.118018e+002
2.006006e+001;8.729009e+001;2.989005e-001;2.822403e+000;2.118416e+002
2.013006e+001;8.830764e+001;3.025005e-001;2.857585e+000;2.118768e+002
2.021006e+001;8.930941e+001;3.067005e-001;2.897376e+000;2.119166e+002
2.026006e+001;9.042162e+001;3.094005e-001;2.922594e+000;2.119418e+002
2.032006e+001;9.168369e+001;3.127005e-001;2.952567e+000;2.119718e+002
2.039006e+001;9.281167e+001;3.163005e-001;2.987294e+000;2.120065e+002
2.048006e+001;9.385288e+001;3.208005e-001;3.032459e+000;2.120517e+002
2.053006e+001;9.493353e+001;3.235005e-001;3.057368e+000;2.120766e+002
2.059006e+001;9.615617e+001;3.268005e-001;3.087775e+000;2.121070e+002
2.067006e+001;9.721315e+001;3.310005e-001;3.127483e+000;2.121467e+002
2.074006e+001;9.827014e+001;3.346005e-001;3.162437e+000;2.121816e+002
2.085006e+001;9.946911e+001;3.403005e-001;3.217442e+000;2.122366e+002
2.093006e+001;1.005103e+002;3.445005e-001;3.257771e+000;2.122770e+002
2.104006e+001;1.017330e+002;3.505005e-001;3.312466e+000;2.123317e+002
2.114006e+001;1.027584e+002;3.556005e-001;3.362572e+000;2.123818e+002
2.121006e+001;1.038075e+002;3.595005e-001;3.397423e+000;2.124166e+002
2.128006e+001;1.049355e+002;3.631005e-001;3.432563e+000;2.124518e+002
2.136006e+001;1.060003e+002;3.673005e-001;3.472416e+000;2.124916e+002
2.143006e+001;1.071204e+002;3.709005e-001;3.507515e+000;2.125267e+002
2.153006e+001;1.082326e+002;3.763005e-001;3.557415e+000;2.125766e+002
2.161006e+001;1.092660e+002;3.805005e-001;3.597723e+000;2.126169e+002
2.167006e+001;1.104413e+002;3.838005e-001;3.627613e+000;2.126468e+002
2.175006e+001;1.114825e+002;3.877005e-001;3.667321e+000;2.126865e+002
2.181006e+001;1.125158e+002;3.910005e-001;3.697459e+000;2.127167e+002
2.189006e+001;1.135965e+002;3.955005e-001;3.737436e+000;2.127566e+002
2.195006e+001;1.146219e+002;3.985005e-001;3.767698e+000;2.127869e+002
2.200006e+001;1.156868e+002;4.012005e-001;3.792648e+000;2.128118e+002
2.206006e+001;1.167122e+002;4.042005e-001;3.822476e+000;2.128417e+002
2.216006e+001;1.177929e+002;4.096005e-001;3.872561e+000;2.128918e+002
2.225006e+001;1.188183e+002;4.144005e-001;3.917334e+000;2.129365e+002
2.233006e+001;1.199147e+002;4.186005e-001;3.957725e+000;2.129769e+002
2.247006e+001;1.209875e+002;4.261005e-001;4.027468e+000;2.130467e+002
2.254006e+001;1.221234e+002;4.297005e-001;4.062422e+000;2.130816e+002
2.262006e+001;1.231882e+002;4.342005e-001;4.102792e+000;2.131220e+002
2.271006e+001;1.242373e+002;4.387005e-001;4.147420e+000;2.131666e+002
2.281006e+001;1.253416e+002;4.444005e-001;4.197402e+000;2.132166e+002
2.290006e+001;1.264460e+002;4.489005e-001;4.242362e+000;2.132616e+002
2.299006e+001;1.275029e+002;4.537005e-001;4.287713e+000;2.133069e+002
2.308006e+001;1.285363e+002;4.585005e-001;4.332403e+000;2.133516e+002
2.320006e+001;1.296248e+002;4.648005e-001;4.392348e+000;2.134115e+002
2.328006e+001;1.307607e+002;4.693005e-001;4.432553e+000;2.134518e+002
2.335006e+001;1.317861e+002;4.729005e-001;4.467652e+000;2.134869e+002
2.341006e+001;1.328352e+002;4.762005e-001;4.497521e+000;2.135167e+002
2.350006e+001;1.338370e+002;4.810005e-001;4.542439e+000;2.135616e+002
2.358006e+001;1.351227e+002;4.852005e-001;4.582416e+000;2.136016e+002
2.367006e+001;1.362901e+002;4.897005e-001;4.627789e+000;2.136470e+002
2.379006e+001;1.374181e+002;4.963005e-001;4.687465e+000;2.137067e+002
2.385006e+001;1.380018e+002;4.996005e-001;4.717603e+000;2.137368e+002
2.388006e+001;1.381596e+002;5.011005e-001;4.732279e+000;2.137515e+002
2.409006e+001;1.363611e+002;5.032005e-001;4.747927e+000;2.137671e+002
2.413006e+001;1.352489e+002;5.032005e-001;4.744434e+000;2.137636e+002
2.416006e+001;1.341209e+002;5.023006e-001;4.733044e+000;2.137522e+002
2.419006e+001;1.328904e+002;5.014005e-001;4.718864e+000;2.137381e+002
2.422006e+001;1.318729e+002;5.002005e-001;4.704002e+000;2.137232e+002
2.426006e+001;1.305714e+002;4.984005e-001;4.683992e+000;2.137032e+002
2.430006e+001;1.292935e+002;4.966005e-001;4.664045e+000;2.136832e+002
2.434006e+001;1.282760e+002;4.948005e-001;4.644201e+000;2.136634e+002
