Test time;Standard force;Strain;Nominal strain;LE Channel
2.244998e+001;3.937226e+002;2.300995e-001;1.353004e+000;2.121555e+002
2.245998e+001;3.956236e+002;2.309995e-001;1.358027e+000;2.121605e+002
2.246998e+001;3.975404e+002;2.318995e-001;1.362967e+000;2.121654e+002
2.247998e+001;3.995597e+002;2.327995e-001;1.367804e+000;2.121703e+002
2.248998e+001;4.013503e+002;2.336995e-001;1.372827e+000;2.121753e+002
2.249998e+001;4.031882e+002;2.345995e-001;1.377933e+000;2.121804e+002
2.250998e+001;4.050024e+002;2.354995e-001;1.383059e+000;2.121855e+002
2.251998e+001;4.068719e+002;2.363995e-001;1.388124e+000;2.121906e+002
2.252998e+001;4.087650e+002;2.372995e-001;1.393064e+000;2.121955e+002
2.253998e+001;4.107606e+002;2.381995e-001;1.397963e+000;2.122004e+002
2.254998e+001;4.125749e+002;2.390995e-001;1.402945e+000;2.122054e+002
2.255998e+001;4.144995e+002;2.399995e-001;1.408071e+000;2.122105e+002
2.256998e+001;4.164163e+002;2.408995e-001;1.413197e+000;2.122157e+002
2.257998e+001;4.181832e+002;2.417995e-001;1.418076e+000;2.122205e+002
2.258998e+001;4.198870e+002;2.426995e-001;1.422871e+000;2.122253e+002
2.259998e+001;4.217880e+002;2.435995e-001;1.427936e+000;2.122304e+002
2.260998e+001;4.236259e+002;2.444995e-001;1.432979e+000;2.122354e+002
2.261998e+001;4.253849e+002;2.453995e-001;1.437961e+000;2.122404e+002
2.262998e+001;4.274200e+002;2.462995e-001;1.442922e+000;2.122454e+002
2.263998e+001;4.296129e+002;2.471995e-001;1.448007e+000;2.122505e+002
2.264998e+001;4.317585e+002;2.480995e-001;1.452947e+000;2.122554e+002
2.265998e+001;4.338488e+002;2.492995e-001;1.457888e+000;2.122604e+002
2.266998e+001;4.359391e+002;2.501995e-001;1.462973e+000;2.122654e+002
2.267998e+001;4.378322e+002;2.510995e-001;1.468264e+000;2.122707e+002
2.268998e+001;4.397411e+002;2.519995e-001;1.473349e+000;2.122758e+002
2.269998e+001;4.415001e+002;2.528995e-001;1.478186e+000;2.122806e+002
2.270998e+001;4.432197e+002;2.537995e-001;1.483106e+000;2.122856e+002
2.271998e+001;4.450418e+002;2.546995e-001;1.488253e+000;2.122907e+002
2.272998e+001;4.469665e+002;2.555995e-001;1.493338e+000;2.122958e+002
2.273998e+001;4.488202e+002;2.564995e-001;1.498258e+000;2.123007e+002
2.274998e+001;4.507133e+002;2.573995e-001;1.503136e+000;2.123056e+002
2.275998e+001;4.527326e+002;2.582995e-001;1.508076e+000;2.123105e+002
2.276998e+001;4.546021e+002;2.591995e-001;1.513058e+000;2.123155e+002
2.277998e+001;4.563769e+002;2.600995e-001;1.517957e+000;2.123204e+002
2.278998e+001;4.581043e+002;2.609995e-001;1.522959e+000;2.123254e+002
2.279998e+001;4.600053e+002;2.618995e-001;1.528003e+000;2.123305e+002
2.280998e+001;4.617328e+002;2.627995e-001;1.532943e+000;2.123354e+002
2.281998e+001;4.635786e+002;2.636995e-001;1.537780e+000;2.123402e+002
2.282998e+001;4.653140e+002;2.645995e-001;1.542824e+000;2.123453e+002
2.283998e+001;4.671597e+002;2.654995e-001;1.547929e+000;2.123504e+002
2.284998e+001;4.690607e+002;2.663995e-001;1.553056e+000;2.123555e+002
2.285998e+001;4.710959e+002;2.672995e-001;1.558100e+000;2.123606e+002
2.286998e+001;4.730600e+002;2.681995e-001;1.563040e+000;2.123655e+002
2.287998e+001;4.750398e+002;2.690995e-001;1.567959e+000;2.123704e+002
2.288998e+001;4.770276e+002;2.699995e-001;1.572982e+000;2.123754e+002
2.289998e+001;4.788261e+002;2.708995e-001;1.578088e+000;2.123806e+002
2.290998e+001;4.805693e+002;2.717995e-001;1.583090e+000;2.123856e+002
2.291998e+001;4.823205e+002;2.726995e-001;1.587989e+000;2.123905e+002
2.292998e+001;4.841110e+002;2.735995e-001;1.592888e+000;2.123954e+002
2.293998e+001;4.858937e+002;2.744995e-001;1.597932e+000;2.124004e+002
2.294998e+001;4.876922e+002;2.753995e-001;1.602934e+000;2.124054e+002
2.295998e+001;4.894749e+002;2.762995e-001;1.607957e+000;2.124104e+002
2.296998e+001;4.913680e+002;2.771995e-001;1.612960e+000;2.124154e+002
2.297998e+001;4.932138e+002;2.780995e-001;1.617983e+000;2.124204e+002
2.298998e+001;4.951148e+002;2.789995e-001;1.622902e+000;2.124254e+002
2.299998e+001;4.969606e+002;2.798995e-001;1.627884e+000;2.124303e+002
2.300998e+001;4.988537e+002;2.807995e-001;1.633072e+000;2.124355e+002
2.301998e+001;5.006995e+002;2.816995e-001;1.638302e+000;2.124408e+002
2.302998e+001;5.025768e+002;2.825995e-001;1.643304e+000;2.124458e+002
2.303998e+001;5.043989e+002;2.834995e-001;1.648121e+000;2.124506e+002
2.304998e+001;5.062763e+002;2.843995e-001;1.653123e+000;2.124556e+002
2.305998e+001;5.081536e+002;2.852995e-001;1.658249e+000;2.124607e+002
2.306998e+001;5.101414e+002;2.861995e-001;1.663293e+000;2.124658e+002
2.307998e+001;5.121450e+002;2.870995e-001;1.668192e+000;2.124707e+002
2.308998e+001;5.140538e+002;2.879995e-001;1.673112e+000;2.124756e+002
2.309998e+001;5.159390e+002;2.888995e-001;1.678073e+000;2.124805e+002
2.310998e+001;5.178085e+002;2.897995e-001;1.682992e+000;2.124855e+002
2.311998e+001;5.195281e+002;2.906995e-001;1.687933e+000;2.124904e+002
2.312998e+001;5.212398e+002;2.915995e-001;1.693038e+000;2.124955e+002
2.313998e+001;5.229672e+002;2.924995e-001;1.698041e+000;2.125005e+002
2.314998e+001;5.247972e+002;2.933995e-001;1.702898e+000;2.125054e+002
2.315998e+001;5.266588e+002;2.942995e-001;1.707797e+000;2.125103e+002
2.316998e+001;5.285125e+002;2.951995e-001;1.712862e+000;2.125153e+002
2.317998e+001;5.303662e+002;2.960995e-001;1.717988e+000;2.125205e+002
2.318998e+001;5.324092e+002;2.969995e-001;1.723052e+000;2.125255e+002
2.319998e+001;5.342155e+002;2.978995e-001;1.728096e+000;2.125306e+002
2.320998e+001;5.359667e+002;2.987995e-001;1.733016e+000;2.125355e+002
2.321998e+001;5.378913e+002;2.996995e-001;1.737935e+000;2.125404e+002
2.322998e+001;5.396819e+002;3.005995e-001;1.742958e+000;2.125454e+002
2.323998e+001;5.413226e+002;3.014995e-001;1.748126e+000;2.125506e+002
2.324998e+001;5.431368e+002;3.023995e-001;1.753128e+000;2.125556e+002
2.325998e+001;5.450142e+002;3.032995e-001;1.757965e+000;2.125604e+002
2.326998e+001;5.466707e+002;3.041995e-001;1.762885e+000;2.125653e+002
2.327998e+001;5.485322e+002;3.050995e-001;1.767990e+000;2.125705e+002
2.328998e+001;5.504017e+002;3.059995e-001;1.772972e+000;2.125754e+002
2.329998e+001;5.524446e+002;3.068995e-001;1.777912e+000;2.125804e+002
2.330998e+001;5.544324e+002;3.077995e-001;1.782936e+000;2.125854e+002
2.331998e+001;5.564438e+002;3.086995e-001;1.788020e+000;2.125905e+002
2.332998e+001;5.583922e+002;3.095995e-001;1.792920e+000;2.125954e+002
2.333998e+001;5.603248e+002;3.104995e-001;1.797839e+000;2.126003e+002
2.334998e+001;5.620601e+002;3.113995e-001;1.803048e+000;2.126055e+002
2.335998e+001;5.638743e+002;3.122995e-001;1.808298e+000;2.126108e+002
2.336998e+001;5.656492e+002;3.131995e-001;1.813280e+000;2.126157e+002
2.337998e+001;5.673924e+002;3.140995e-001;1.818117e+000;2.126206e+002
2.338998e+001;5.692618e+002;3.149995e-001;1.823161e+000;2.126256e+002
2.339998e+001;5.711471e+002;3.158995e-001;1.828287e+000;2.126308e+002
2.340998e+001;5.730007e+002;3.167995e-001;1.833331e+000;2.126358e+002
2.341998e+001;5.749491e+002;3.176995e-001;1.838209e+000;2.126407e+002
2.342998e+001;5.767870e+002;3.185995e-001;1.843149e+000;2.126456e+002
2.343998e+001;5.785933e+002;3.194995e-001;1.848090e+000;2.126506e+002
2.344998e+001;5.804391e+002;3.203995e-001;1.853030e+000;2.126555e+002
2.345998e+001;5.822849e+002;3.212995e-001;1.857929e+000;2.126604e+002
2.346998e+001;5.840676e+002;3.221995e-001;1.862993e+000;2.126655e+002
2.347998e+001;5.859765e+002;3.230995e-001;1.867996e+000;2.126705e+002
2.348998e+001;5.878302e+002;3.239995e-001;1.872853e+000;2.126753e+002
2.349998e+001;5.898022e+002;3.248995e-001;1.877752e+000;2.126802e+002
2.350998e+001;5.917899e+002;3.257995e-001;1.882837e+000;2.126853e+002
2.351998e+001;5.938961e+002;3.266995e-001;1.887964e+000;2.126904e+002
2.352998e+001;5.959153e+002;3.275995e-001;1.893049e+000;2.126955e+002
2.353998e+001;5.980214e+002;3.284995e-001;1.898092e+000;2.127006e+002
2.354998e+001;5.998909e+002;3.293995e-001;1.903053e+000;2.127055e+002
2.355998e+001;6.016342e+002;3.302995e-001;1.907952e+000;2.127104e+002
2.356998e+001;6.033774e+002;3.308995e-001;1.912975e+000;2.127154e+002
2.357998e+001;6.051680e+002;3.320995e-001;1.918143e+000;2.127206e+002
2.358998e+001;6.068796e+002;3.329995e-001;1.923125e+000;2.127256e+002
2.359998e+001;6.086781e+002;3.338995e-001;1.927920e+000;2.127304e+002
2.360998e+001;6.106580e+002;3.347995e-001;1.932861e+000;2.127353e+002
2.361998e+001;6.126300e+002;3.356995e-001;1.937966e+000;2.127404e+002
2.362998e+001;6.145626e+002;3.365995e-001;1.942989e+000;2.127455e+002
2.363998e+001;6.164083e+002;3.374995e-001;1.947909e+000;2.127504e+002
2.364998e+001;6.181358e+002;3.383995e-001;1.952953e+000;2.127554e+002
2.365998e+001;6.199264e+002;3.392995e-001;1.958017e+000;2.127605e+002
2.366998e+001;6.217485e+002;3.401995e-001;1.962957e+000;2.127654e+002
2.367998e+001;6.235233e+002;3.410995e-001;1.967918e+000;2.127704e+002
2.368998e+001;6.253770e+002;3.419995e-001;1.973127e+000;2.127756e+002
2.369998e+001;6.274910e+002;3.428995e-001;1.978316e+000;2.127808e+002
2.370998e+001;6.294866e+002;3.437995e-001;1.983297e+000;2.127858e+002
2.371998e+001;6.314113e+002;3.446995e-001;1.988134e+000;2.127906e+002
2.372998e+001;6.335016e+002;3.455995e-001;1.993157e+000;2.127956e+002
2.373998e+001;6.355052e+002;3.464995e-001;1.998284e+000;2.128007e+002
2.374998e+001;6.373668e+002;3.473995e-001;2.003307e+000;2.128058e+002
2.375998e+001;6.391573e+002;3.482995e-001;2.008206e+000;2.128107e+002
2.376998e+001;6.408375e+002;3.491995e-001;2.013146e+000;2.128156e+002
2.377998e+001;6.423993e+002;3.500995e-001;2.018127e+000;2.128206e+002
2.378998e+001;6.442451e+002;3.509995e-001;2.023026e+000;2.128255e+002
2.379998e+001;6.460198e+002;3.518995e-001;2.027946e+000;2.128304e+002
2.380998e+001;6.478657e+002;3.527995e-001;2.033010e+000;2.128355e+002
2.381998e+001;6.497745e+002;3.536995e-001;2.038054e+000;2.128405e+002
2.382998e+001;6.517544e+002;3.542995e-001;2.042891e+000;2.128454e+002
2.383998e+001;6.537028e+002;3.551995e-001;2.047790e+000;2.128503e+002
2.384998e+001;6.556511e+002;3.560995e-001;2.052875e+000;2.128553e+002
2.385998e+001;6.575600e+002;3.572995e-001;2.058002e+000;2.128605e+002
2.386998e+001;6.595083e+002;3.581995e-001;2.063066e+000;2.128655e+002
2.387998e+001;6.613620e+002;3.590995e-001;2.068068e+000;2.128705e+002
2.388998e+001;6.631762e+002;3.596995e-001;2.072988e+000;2.128755e+002
2.389998e+001;6.648564e+002;3.608995e-001;2.077949e+000;2.128804e+002
2.390998e+001;6.666943e+002;3.617995e-001;2.083013e+000;2.128855e+002
2.391998e+001;6.684691e+002;3.626995e-001;2.088119e+000;2.128906e+002
2.392998e+001;6.703228e+002;3.635995e-001;2.093059e+000;2.128955e+002
2.393998e+001;6.721606e+002;3.644995e-001;2.097937e+000;2.129004e+002
2.394998e+001;6.742431e+002;3.650995e-001;2.102940e+000;2.129054e+002
2.395998e+001;6.762151e+002;3.659995e-001;2.108004e+000;2.129105e+002
2.396998e+001;6.782423e+002;3.668995e-001;2.112986e+000;2.129154e+002
2.397998e+001;6.801038e+002;3.677995e-001;2.117926e+000;2.129204e+002
2.398998e+001;6.819733e+002;3.686995e-001;2.122990e+000;2.129255e+002
2.399998e+001;6.838348e+002;3.698995e-001;2.127993e+000;2.129305e+002
2.400998e+001;6.856807e+002;3.704995e-001;2.132892e+000;2.129354e+002
2.401998e+001;6.875580e+002;3.713995e-001;2.137894e+000;2.129404e+002
2.402998e+001;6.895852e+002;3.722995e-001;2.143165e+000;2.129456e+002
2.403998e+001;6.916519e+002;3.731995e-001;2.148312e+000;2.129508e+002
2.404998e+001;6.936081e+002;3.740995e-001;2.153232e+000;2.129557e+002
2.405998e+001;6.956353e+002;3.749995e-001;2.158110e+000;2.129606e+002
2.406998e+001;6.975442e+002;3.758995e-001;2.163216e+000;2.129657e+002
2.407998e+001;6.996108e+002;3.767995e-001;2.168321e+000;2.129708e+002
2.408998e+001;7.013856e+002;3.776995e-001;2.173344e+000;2.129758e+002
2.409998e+001;7.031841e+002;3.785995e-001;2.178223e+000;2.129807e+002
2.410998e+001;7.049352e+002;3.794995e-001;2.183142e+000;2.129856e+002
2.411998e+001;7.068204e+002;3.803995e-001;2.188103e+000;2.129906e+002
2.412998e+001;7.085479e+002;3.812995e-001;2.193002e+000;2.129955e+002
2.413998e+001;7.105830e+002;3.821995e-001;2.197984e+000;2.130004e+002
2.414998e+001;7.126497e+002;3.830995e-001;2.203007e+000;2.130055e+002
2.415998e+001;7.146296e+002;3.839995e-001;2.207989e+000;2.130105e+002
2.416998e+001;7.165227e+002;3.848995e-001;2.212826e+000;2.130153e+002
2.417998e+001;7.185262e+002;3.857995e-001;2.217787e+000;2.130202e+002
2.418998e+001;7.203484e+002;3.863995e-001;2.222892e+000;2.130254e+002
2.419998e+001;7.221626e+002;3.872995e-001;2.228039e+000;2.130305e+002
2.420998e+001;7.241030e+002;3.881995e-001;2.233062e+000;2.130355e+002
2.421998e+001;7.260593e+002;3.890995e-001;2.238106e+000;2.130406e+002
2.422998e+001;7.280155e+002;3.899995e-001;2.243026e+000;2.130455e+002
2.423998e+001;7.299717e+002;3.908995e-001;2.247966e+000;2.130504e+002
2.424998e+001;7.319200e+002;3.917995e-001;2.253030e+000;2.130555e+002
2.425998e+001;7.339473e+002;3.926995e-001;2.258157e+000;2.130606e+002
2.426998e+001;7.359114e+002;3.935995e-001;2.263056e+000;2.130655e+002
2.427998e+001;7.377887e+002;3.944995e-001;2.267872e+000;2.130703e+002
2.428998e+001;7.396740e+002;3.953995e-001;2.272916e+000;2.130754e+002
2.429998e+001;7.416696e+002;3.962995e-001;2.278001e+000;2.130805e+002
2.430998e+001;7.435233e+002;3.971995e-001;2.282962e+000;2.130854e+002
2.431998e+001;7.453611e+002;3.980995e-001;2.287922e+000;2.130904e+002
2.432998e+001;7.473016e+002;3.989995e-001;2.293028e+000;2.130955e+002
2.433998e+001;7.493052e+002;3.998995e-001;2.298030e+000;2.131005e+002
2.434998e+001;7.512850e+002;4.007995e-001;2.302909e+000;2.131054e+002
2.435998e+001;7.534385e+002;4.013995e-001;2.307932e+000;2.131104e+002
2.436998e+001;7.556629e+002;4.025995e-001;2.313224e+000;2.131157e+002
2.437998e+001;7.578952e+002;4.031995e-001;2.318371e+000;2.131208e+002
2.438998e+001;7.599776e+002;4.040995e-001;2.323249e+000;2.131257e+002
2.439998e+001;7.621310e+002;4.049995e-001;2.328127e+000;2.131306e+002
2.440998e+001;7.640873e+002;4.061995e-001;2.333212e+000;2.131357e+002
2.441998e+001;7.660198e+002;4.070995e-001;2.338297e+000;2.131408e+002
2.442998e+001;7.678340e+002;4.076995e-001;2.343279e+000;2.131457e+002
2.443998e+001;7.699401e+002;4.085995e-001;2.348178e+000;2.131506e+002
2.444998e+001;7.718648e+002;4.094995e-001;2.353139e+000;2.131556e+002
2.445998e+001;7.738762e+002;4.103995e-001;2.358058e+000;2.131605e+002
2.446998e+001;7.758877e+002;4.112995e-001;2.362978e+000;2.131654e+002
2.447998e+001;7.779228e+002;4.121995e-001;2.367980e+000;2.131704e+002
2.448998e+001;7.796660e+002;4.130995e-001;2.373045e+000;2.131755e+002
2.449998e+001;7.816064e+002;4.139995e-001;2.378006e+000;2.131805e+002
2.450998e+001;7.834838e+002;4.145995e-001;2.382822e+000;2.131853e+002
2.451998e+001;7.852980e+002;4.154995e-001;2.387804e+000;2.131903e+002
2.452998e+001;7.872858e+002;4.163995e-001;2.392889e+000;2.131954e+002
2.453998e+001;7.893446e+002;4.175995e-001;2.398036e+000;2.132005e+002
2.454998e+001;7.914113e+002;4.184995e-001;2.403100e+000;2.132056e+002
2.455998e+001;7.934937e+002;4.193995e-001;2.408082e+000;2.132105e+002
2.456998e+001;7.958049e+002;4.199995e-001;2.412981e+000;2.132154e+002
2.457998e+001;7.978163e+002;4.208995e-001;2.417921e+000;2.132204e+002
2.458998e+001;7.999460e+002;4.217995e-001;2.423027e+000;2.132255e+002
2.459998e+001;8.019259e+002;4.226995e-001;2.428174e+000;2.132306e+002
2.460998e+001;8.038900e+002;4.235995e-001;2.433093e+000;2.132356e+002
2.461998e+001;8.056727e+002;4.244995e-001;2.437889e+000;2.132404e+002
2.462998e+001;8.077631e+002;4.253995e-001;2.442912e+000;2.132454e+002
2.463998e+001;8.097350e+002;4.262995e-001;2.447997e+000;2.132505e+002
2.464998e+001;8.117228e+002;4.271995e-001;2.452979e+000;2.132554e+002
2.465998e+001;8.138525e+002;4.280995e-001;2.457898e+000;2.132604e+002
2.466998e+001;8.160612e+002;4.289995e-001;2.463004e+000;2.132655e+002
2.467998e+001;8.180332e+002;4.298995e-001;2.467986e+000;2.132704e+002
2.468998e+001;8.200289e+002;4.307995e-001;2.472905e+000;2.132754e+002
2.469998e+001;8.221034e+002;4.313995e-001;2.477928e+000;2.132804e+002
2.470998e+001;8.239886e+002;4.325995e-001;2.483220e+000;2.132857e+002
2.471998e+001;8.259448e+002;4.334995e-001;2.488367e+000;2.132908e+002
2.472998e+001;8.279326e+002;4.343995e-001;2.493225e+000;2.132957e+002
2.473998e+001;8.300387e+002;4.349995e-001;2.498124e+000;2.133006e+002
2.474998e+001;8.322158e+002;4.358995e-001;2.503229e+000;2.133057e+002
2.475998e+001;8.345033e+002;4.370995e-001;2.508335e+000;2.133108e+002
2.476998e+001;8.367277e+002;4.376995e-001;2.513296e+000;2.133158e+002
2.477998e+001;8.388654e+002;4.385995e-001;2.518195e+000;2.133207e+002
2.478998e+001;8.409951e+002;4.394995e-001;2.523114e+000;2.133256e+002
2.479998e+001;8.429987e+002;4.403995e-001;2.528075e+000;2.133305e+002
2.480998e+001;8.449549e+002;4.412995e-001;2.532995e+000;2.133355e+002
2.481998e+001;8.468322e+002;4.421995e-001;2.537977e+000;2.133404e+002
2.482998e+001;8.488674e+002;4.430995e-001;2.543020e+000;2.133455e+002
2.483998e+001;8.508630e+002;4.439995e-001;2.547982e+000;2.133504e+002
2.484998e+001;8.529770e+002;4.448995e-001;2.552839e+000;2.133553e+002
2.485998e+001;8.550909e+002;4.457995e-001;2.557800e+000;2.133603e+002
2.486998e+001;8.572838e+002;4.466995e-001;2.562885e+000;2.133653e+002
2.487998e+001;8.593583e+002;4.472995e-001;2.568032e+000;2.133705e+002
2.488998e+001;8.614881e+002;4.481995e-001;2.573117e+000;2.133756e+002
2.489998e+001;8.634443e+002;4.490995e-001;2.578078e+000;2.133805e+002
2.490998e+001;8.655583e+002;4.499995e-001;2.582977e+000;2.133854e+002
2.491998e+001;8.675382e+002;4.508995e-001;2.588000e+000;2.133905e+002
2.492998e+001;8.696127e+002;4.517995e-001;2.593065e+000;2.133955e+002
2.493998e+001;8.716558e+002;4.526995e-001;2.598108e+000;2.134006e+002
2.494998e+001;8.738644e+002;4.535995e-001;2.603007e+000;2.134055e+002
2.495998e+001;8.760178e+002;4.544995e-001;2.607885e+000;2.134103e+002
2.496998e+001;8.782580e+002;4.553995e-001;2.612929e+000;2.134154e+002
2.497998e+001;8.804903e+002;4.562995e-001;2.617952e+000;2.134204e+002
2.498998e+001;8.826042e+002;4.571995e-001;2.622954e+000;2.134254e+002
2.499998e+001;8.847261e+002;4.580995e-001;2.627957e+000;2.134304e+002
2.500998e+001;8.867139e+002;4.586995e-001;2.633000e+000;2.134355e+002
2.501998e+001;8.888516e+002;4.595995e-001;2.637941e+000;2.134404e+002
2.502998e+001;8.911075e+002;4.604995e-001;2.642922e+000;2.134454e+002
2.503998e+001;8.934660e+002;4.613995e-001;2.648028e+000;2.134505e+002
2.504998e+001;8.956273e+002;4.622995e-001;2.653299e+000;2.134558e+002
2.505998e+001;8.978281e+002;4.631995e-001;2.658343e+000;2.134608e+002
2.506998e+001;8.999341e+002;4.640995e-001;2.663180e+000;2.134656e+002
2.507998e+001;9.019535e+002;4.649995e-001;2.668099e+000;2.134706e+002
2.508998e+001;9.039965e+002;4.658995e-001;2.673226e+000;2.134757e+002
2.509998e+001;9.061262e+002;4.667995e-001;2.678311e+000;2.134808e+002
2.510998e+001;9.082639e+002;4.676995e-001;2.683230e+000;2.134857e+002
2.511998e+001;9.104962e+002;4.682995e-001;2.688129e+000;2.134906e+002
2.512998e+001;9.127758e+002;4.691995e-001;2.693090e+000;2.134956e+002
2.513998e+001;9.150634e+002;4.700995e-001;2.698031e+000;2.135005e+002
2.514998e+001;9.174061e+002;4.709995e-001;2.702929e+000;2.135054e+002
2.515998e+001;9.196778e+002;4.718995e-001;2.707994e+000;2.135105e+002
2.516998e+001;9.218628e+002;4.727995e-001;2.713058e+000;2.135155e+002
2.517998e+001;9.239531e+002;4.736995e-001;2.717957e+000;2.135204e+002
2.518998e+001;9.259961e+002;4.742995e-001;2.722794e+000;2.135253e+002
2.519998e+001;9.279760e+002;4.751995e-001;2.727838e+000;2.135303e+002
2.520998e+001;9.300269e+002;4.760995e-001;2.732944e+000;2.135354e+002
2.521998e+001;9.321093e+002;4.772995e-001;2.738029e+000;2.135405e+002
2.522998e+001;9.344756e+002;4.778995e-001;2.743072e+000;2.135455e+002
2.523998e+001;9.367553e+002;4.787995e-001;2.748054e+000;2.135505e+002
2.524998e+001;9.390349e+002;4.796995e-001;2.752953e+000;2.135554e+002
2.525998e+001;9.411647e+002;4.805995e-001;2.757955e+000;2.135604e+002
2.526998e+001;9.434128e+002;4.814995e-001;2.763061e+000;2.135655e+002
2.527998e+001;9.454084e+002;4.823995e-001;2.768125e+000;2.135706e+002
2.528998e+001;9.474751e+002;4.832995e-001;2.772983e+000;2.135754e+002
2.529998e+001;9.495496e+002;4.838995e-001;2.777882e+000;2.135803e+002
2.530998e+001;9.519160e+002;4.847995e-001;2.782967e+000;2.135854e+002
2.531998e+001;9.541562e+002;4.856995e-001;2.787990e+000;2.135905e+002
2.532998e+001;9.563885e+002;4.865995e-001;2.792930e+000;2.135954e+002
2.533998e+001;9.586287e+002;4.874995e-001;2.797912e+000;2.136004e+002
2.534998e+001;9.608294e+002;4.883995e-001;2.803038e+000;2.136055e+002
2.535998e+001;9.629987e+002;4.892995e-001;2.807958e+000;2.136104e+002
2.536998e+001;9.650574e+002;4.901995e-001;2.812857e+000;2.136153e+002
2.537998e+001;9.672502e+002;4.910995e-001;2.817983e+000;2.136204e+002
2.538998e+001;9.694747e+002;4.919995e-001;2.823275e+000;2.136257e+002
2.539998e+001;9.717858e+002;4.928995e-001;2.828319e+000;2.136308e+002
2.540998e+001;9.740181e+002;4.934995e-001;2.833135e+000;2.136356e+002
2.541998e+001;9.764556e+002;4.943995e-001;2.838116e+000;2.136406e+002
2.542998e+001;9.788693e+002;4.952995e-001;2.843284e+000;2.136457e+002
2.543998e+001;9.811647e+002;4.961995e-001;2.848369e+000;2.136508e+002
2.544998e+001;9.832076e+002;4.970995e-001;2.853268e+000;2.136557e+002
2.545998e+001;9.853611e+002;4.979995e-001;2.858188e+000;2.136607e+002
2.546998e+001;9.874435e+002;4.985995e-001;2.863107e+000;2.136656e+002
2.547998e+001;9.894550e+002;4.994995e-001;2.868027e+000;2.136705e+002
2.548998e+001;9.914269e+002;5.003995e-001;2.872947e+000;2.136754e+002
2.549998e+001;9.935015e+002;5.012996e-001;2.877990e+000;2.136805e+002
2.550998e+001;9.950160e+002;5.021995e-001;2.882869e+000;2.136853e+002
2.552998e+001;9.961597e+002;5.033996e-001;2.889835e+000;2.136923e+002
2.554998e+001;9.946058e+002;5.042995e-001;2.892832e+000;2.136953e+002
2.555998e+001;9.932806e+002;5.042995e-001;2.893638e+000;2.136961e+002
2.556998e+001;9.917346e+002;5.045995e-001;2.894176e+000;2.136966e+002
2.557998e+001;9.900386e+002;5.045995e-001;2.894548e+000;2.136970e+002
2.558998e+001;9.886188e+002;5.048996e-001;2.894816e+000;2.136973e+002
2.559998e+001;9.871517e+002;5.048996e-001;2.894961e+000;2.136974e+002
2.560998e+001;9.857397e+002;5.048996e-001;2.895064e+000;2.136975e+002
2.561998e+001;9.844066e+002;5.048996e-001;2.895126e+000;2.136976e+002
2.562998e+001;9.832944e+002;5.048996e-001;2.895189e+000;2.136977e+002
2.563998e+001;9.820323e+002;5.048996e-001;2.895230e+000;2.136977e+002
2.564998e+001;9.808965e+002;5.051996e-001;2.895251e+000;2.136977e+002
2.565998e+001;9.797291e+002;5.051996e-001;2.895271e+000;2.136977e+002
2.566998e+001;9.784276e+002;5.051996e-001;2.895271e+000;2.136977e+002
2.567998e+001;9.772680e+002;5.051996e-001;2.895271e+000;2.136977e+002
2.568998e+001;9.761637e+002;5.051996e-001;2.895313e+000;2.136978e+002
2.569998e+001;9.750673e+002;5.051996e-001;2.895313e+000;2.136978e+002
2.570998e+001;9.739630e+002;5.051996e-001;2.895313e+000;2.136978e+002
2.572998e+001;9.718805e+002;5.051996e-001;2.895292e+000;2.136978e+002
2.573998e+001;9.703266e+002;5.054995e-001;2.894899e+000;2.136974e+002
2.574998e+001;9.683151e+002;5.054995e-001;2.893845e+000;2.136963e+002
2.575998e+001;9.654833e+002;5.054995e-001;2.891881e+000;2.136943e+002
2.576998e+001;9.618707e+002;5.051996e-001;2.888739e+000;2.136912e+002
2.577998e+001;9.575953e+002;5.045995e-001;2.884750e+000;2.136872e+002
2.578998e+001;9.529809e+002;5.039995e-001;2.880471e+000;2.136829e+002
2.579998e+001;9.480982e+002;5.033996e-001;2.875923e+000;2.136784e+002
2.580998e+001;9.431603e+002;5.027995e-001;2.871210e+000;2.136737e+002
2.581998e+001;9.382382e+002;5.021995e-001;2.866311e+000;2.136688e+002
2.582998e+001;9.333713e+002;5.015996e-001;2.861495e+000;2.136640e+002
2.583998e+001;9.286544e+002;5.006995e-001;2.856617e+000;2.136591e+002
2.584998e+001;9.236613e+002;5.000995e-001;2.851676e+000;2.136541e+002
2.585998e+001;9.187391e+002;4.994995e-001;2.846695e+000;2.136492e+002
2.586998e+001;9.139669e+002;4.985995e-001;2.841734e+000;2.136442e+002
2.587998e+001;9.092183e+002;4.979995e-001;2.836690e+000;2.136392e+002
2.588998e+001;9.043120e+002;4.973995e-001;2.831502e+000;2.136340e+002
2.589998e+001;8.999026e+002;4.964995e-001;2.826417e+000;2.136289e+002
2.590998e+001;8.954301e+002;4.958995e-001;2.821518e+000;2.136240e+002
2.591998e+001;8.911706e+002;4.952995e-001;2.816660e+000;2.136191e+002
2.592998e+001;8.869426e+002;4.943995e-001;2.811534e+000;2.136140e+002
2.593998e+001;8.826752e+002;4.937995e-001;2.806387e+000;2.136088e+002
2.594998e+001;8.783211e+002;4.928995e-001;2.801488e+000;2.136040e+002
2.595998e+001;8.742272e+002;4.922995e-001;2.796713e+000;2.135992e+002
